order_id,order_date,ship_date,customer_name,segment,category,sales,quantity,discount,profit,shipping_cost,order_priority
ID-2014-80979,6/9/2014,6/9/2014,Adrian Shami,Home Office,Office Supplies,21,2,0.4,-13.116,1.51,High
IN-2014-16929,6/9/2014,10/9/2014,Ralph Ritter,Consumer,Office Supplies,27,4,0.5,-9.3,1.42,Medium
RS-2014-640,6/9/2014,10/9/2014,Nathan Gelder,Consumer,Office Supplies,6,1,0,2.1,0.95,High
UP-2014-7520,6/9/2014,7/9/2014,Richard Eichhorn,Consumer,Office Supplies,7,1,0,0.57,0.65,High
CA-2014-107293,6/9/2014,7/9/2014,Christopher Schild,Home Office,Office Supplies,3,1,0,0.7228,0.47,High
UP-2014-2770,6/9/2014,12/9/2014,Valerie Dominguez,Consumer,Office Supplies,7,1,0,2.82,0.38,Medium
ID-2014-38433,7/9/2014,11/9/2014,Julia West,Consumer,Furniture,321,3,0,73.8,19.04,Medium
ID-2014-38433,7/9/2014,11/9/2014,Julia West,Consumer,Technology,249,2,0,12.42,17.49,Medium
ID-2014-38433,7/9/2014,11/9/2014,Julia West,Consumer,Office Supplies,48,1,0,0,3.12,Medium
ID-2014-38433,7/9/2014,11/9/2014,Julia West,Consumer,Office Supplies,12,1,0,0.09,0.94,Medium
ES-2014-1651774,8/9/2014,14/09/2014,Patrick Jones,Corporate,Office Supplies,"7,959",14,0,3979.08,778.32,Low
ID-2014-27765,8/9/2014,11/9/2014,Kunst Miller,Consumer,Furniture,"2,153",8,0.35,198.636,309.11,Medium
MX-2014-139164,8/9/2014,11/9/2014,Sarah Foster,Consumer,Technology,"1,275",3,0,293.16,290.52,Critical
MX-2014-164889,8/9/2014,12/9/2014,Joel Eaton,Consumer,Furniture,"2,419",7,0,411.18,205.17,High
ES-2014-3129163,8/9/2014,13/09/2014,Lori Olson,Corporate,Technology,"1,514",4,0,741.6,130.1,Medium
CA-2014-103877,8/9/2014,15/09/2014,Robert Dilbeck,Home Office,Office Supplies,"1,578",3,0,757.4112,95.11,Medium
IT-2014-5878187,8/9/2014,13/09/2014,Theone Pippenger,Consumer,Furniture,876,9,0.5,-227.88,93.94,Medium
ES-2014-2938679,8/9/2014,13/09/2014,Keith Dawkins,Corporate,Technology,777,3,0,365.13,79.39,Medium
US-2014-130687,8/9/2014,11/9/2014,Phillip Flathmann,Consumer,Technology,456,2,0.2,34.1784,75.19,High
AU-2014-8970,8/9/2014,12/9/2014,Anthony Garverick,Home Office,Technology,628,2,0,263.82,67.29,High
US-2014-127922,8/9/2014,10/9/2014,Sarah Jordon,Consumer,Furniture,216,4,0.7,-245.064,56.61,Critical
IZ-2014-4660,8/9/2014,15/09/2014,Thomas Brumley,Home Office,Office Supplies,567,1,0,28.32,49.17,Medium
BO-2014-1930,8/9/2014,15/09/2014,Jeremy Farry,Consumer,Technology,301,1,0,0,47.78,Low
US-2014-145436,8/9/2014,14/09/2014,Bill Shonely,Corporate,Furniture,332,5,0.4,-60.92,47.22,Low
CG-2014-6940,8/9/2014,11/9/2014,Denny Joy,Corporate,Office Supplies,208,1,0,91.41,37.65,Medium
CA-2014-124401,8/9/2014,13/09/2014,Ruben Dartt,Consumer,Technology,280,7,0.2,80.4839,33.98,High
ID-2014-85949,8/9/2014,10/9/2014,Bill Stewart,Corporate,Furniture,320,1,0.4,-170.784,32.07,Medium
ID-2014-27765,8/9/2014,11/9/2014,Kunst Miller,Consumer,Office Supplies,151,12,0.15,15.804,29.01,Medium
CA-2014-148929,8/9/2014,12/9/2014,Stefania Perrino,Corporate,Office Supplies,478,8,0,133.8624,28.89,Medium
CA-2014-151008,8/9/2014,9/9/2014,Justin MacKendrick,Consumer,Technology,127,4,0.2,47.46,28.56,Critical
ID-2014-27765,8/9/2014,11/9/2014,Kunst Miller,Consumer,Technology,157,4,0.45,-108.87,25.36,Medium
ID-2014-85949,8/9/2014,10/9/2014,Bill Stewart,Corporate,Technology,166,2,0.4,2.736,22.02,Medium
UZ-2014-9340,8/9/2014,12/9/2014,Neil Französisch,Home Office,Technology,256,1,0,102.45,21.61,High
ES-2014-3129163,8/9/2014,13/09/2014,Lori Olson,Corporate,Office Supplies,290,9,0,109.89,19.66,Medium
US-2014-127922,8/9/2014,10/9/2014,Sarah Jordon,Consumer,Office Supplies,73,4,0.4,-1.248,18.74,Critical
MX-2014-111633,8/9/2014,14/09/2014,Alice McCarthy,Corporate,Furniture,310,8,0,12.32,18.46,Medium
CA-2014-128783,8/9/2014,8/9/2014,Trudy Glocke,Consumer,Technology,114,4,0,46.5432,17.27,Medium
BU-2014-9730,8/9/2014,12/9/2014,Carl Jackson,Corporate,Furniture,250,1,0,4.98,15.98,High
ML-2014-6290,8/9/2014,12/9/2014,Nora Pelletier,Home Office,Furniture,412,1,0,156.45,15.94,Medium
ID-2014-27765,8/9/2014,11/9/2014,Kunst Miller,Consumer,Office Supplies,112,4,0.45,-30.582,14.29,Medium
ES-2014-3129163,8/9/2014,13/09/2014,Lori Olson,Corporate,Office Supplies,122,4,0,10.92,11,Medium
CA-2014-128769,8/9/2014,13/09/2014,Dario Medina,Corporate,Office Supplies,82,2,0.2,7.1372,9.51,High
MX-2014-153227,8/9/2014,14/09/2014,Alan Barnes,Consumer,Office Supplies,120,8,0,29.76,8.06,Medium
CA-2014-128783,8/9/2014,8/9/2014,Trudy Glocke,Consumer,Furniture,135,5,0,37.884,7.43,Medium
AU-2014-8970,8/9/2014,12/9/2014,Anthony Garverick,Home Office,Office Supplies,42,2,0,6.72,7.34,High
ML-2014-6290,8/9/2014,12/9/2014,Nora Pelletier,Home Office,Office Supplies,109,4,0,14.16,7.34,Medium
ML-2014-6290,8/9/2014,12/9/2014,Nora Pelletier,Home Office,Furniture,110,1,0,41.73,7.01,Medium
US-2014-145436,8/9/2014,14/09/2014,Bill Shonely,Corporate,Furniture,67,1,0.4,-3.336,6.95,Low
ES-2014-1749985,8/9/2014,8/9/2014,Carlos Daly,Consumer,Office Supplies,43,3,0.1,-0.045,6.85,High
ES-2014-2938679,8/9/2014,13/09/2014,Keith Dawkins,Corporate,Office Supplies,336,7,0.1,149.184,6.16,Medium
ID-2014-85949,8/9/2014,10/9/2014,Bill Stewart,Corporate,Office Supplies,98,8,0.4,-21.408,6.12,Medium
NI-2014-9530,8/9/2014,10/9/2014,Patricia Hirasaki,Home Office,Technology,22,2,0.7,-50.85,5.8,Critical
MX-2014-115287,8/9/2014,13/09/2014,Hunter Glantz,Consumer,Office Supplies,88,6,0,23.76,5.72,Medium
CA-2014-100335,8/9/2014,14/09/2014,Nicole Fjeld,Home Office,Office Supplies,73,9,0.2,26.4654,5.54,Medium
MX-2014-164966,8/9/2014,13/09/2014,Brendan Dodson,Home Office,Office Supplies,63,4,0,28.16,5.5,High
CA-2014-124401,8/9/2014,13/09/2014,Ruben Dartt,Consumer,Office Supplies,38,3,0.2,2.355,5.4,High
IN-2014-60056,8/9/2014,9/9/2014,Aimee Bixby,Consumer,Office Supplies,43,3,0,11.07,4.62,Medium
MX-2014-139164,8/9/2014,11/9/2014,Sarah Foster,Consumer,Office Supplies,23,2,0,0,4.6,Critical
CA-2014-100160,8/9/2014,12/9/2014,Cassandra Brandow,Consumer,Office Supplies,29,5,0.2,9.8685,4.51,High
CA-2014-151008,8/9/2014,9/9/2014,Justin MacKendrick,Consumer,Furniture,25,2,0,10.5672,4.25,Critical
US-2014-169488,8/9/2014,10/9/2014,Allen Armold,Consumer,Office Supplies,40,2,0,18.7812,4.21,High
MX-2014-153227,8/9/2014,14/09/2014,Alan Barnes,Consumer,Office Supplies,68,5,0,6,4.16,Medium
ES-2014-1078928,8/9/2014,12/9/2014,Neil Knudson,Home Office,Office Supplies,77,7,0,29.82,4.03,Medium
IZ-2014-4660,8/9/2014,15/09/2014,Thomas Brumley,Home Office,Furniture,53,1,0,20.13,4.03,Medium
US-2014-145436,8/9/2014,14/09/2014,Bill Shonely,Corporate,Office Supplies,38,2,0.4,4.992,3.91,Low
US-2014-150070,8/9/2014,13/09/2014,Joseph Airdo,Consumer,Furniture,162,2,0.2,-28.2744,3.73,Medium
ID-2014-85949,8/9/2014,10/9/2014,Bill Stewart,Corporate,Furniture,59,2,0.4,-15.624,3.35,Medium
US-2014-129441,8/9/2014,12/9/2014,Jasper Cacioppo,Consumer,Furniture,48,3,0,2.397,3.19,Medium
US-2014-169488,8/9/2014,10/9/2014,Allen Armold,Consumer,Office Supplies,17,5,0,7.774,2.98,High
US-2014-130687,8/9/2014,11/9/2014,Phillip Flathmann,Consumer,Office Supplies,26,1,0,7.2744,2.95,High
ES-2014-1183389,8/9/2014,12/9/2014,Michael Nguyen,Consumer,Furniture,157,3,0.1,24.354,2.91,Medium
ES-2014-1183389,8/9/2014,12/9/2014,Michael Nguyen,Consumer,Office Supplies,41,3,0,5.67,2.89,Medium
TS-2014-9490,8/9/2014,13/09/2014,William Brown,Consumer,Office Supplies,30,1,0,0.87,2.75,Medium
MX-2014-112760,8/9/2014,10/9/2014,Alan Barnes,Consumer,Office Supplies,9,1,0,1.76,2.63,Critical
US-2014-162852,8/9/2014,11/9/2014,Resi Pölking,Consumer,Office Supplies,37,3,0.4,-17.724,2.37,Medium
MX-2014-164889,8/9/2014,12/9/2014,Joel Eaton,Consumer,Office Supplies,11,2,0,0.32,2.33,High
ES-2014-3129163,8/9/2014,13/09/2014,Lori Olson,Corporate,Office Supplies,29,3,0.1,8.658,2.28,Medium
AU-2014-8970,8/9/2014,12/9/2014,Anthony Garverick,Home Office,Office Supplies,14,1,0,6.39,1.92,High
BO-2014-1930,8/9/2014,15/09/2014,Jeremy Farry,Consumer,Office Supplies,19,4,0,8.76,1.55,Low
CA-2014-107244,8/9/2014,12/9/2014,Allen Goldenen,Consumer,Furniture,20,4,0,8.2992,1.42,Medium
IT-2014-5878187,8/9/2014,13/09/2014,Theone Pippenger,Consumer,Office Supplies,28,5,0.5,-13.575,1.37,Medium
BO-2014-1930,8/9/2014,15/09/2014,Jeremy Farry,Consumer,Office Supplies,15,1,0,2.94,1.32,Low
CA-2014-100160,8/9/2014,12/9/2014,Cassandra Brandow,Consumer,Office Supplies,16,3,0.2,5.4432,1.28,High
CA-2014-163692,8/9/2014,10/9/2014,Dean percer,Home Office,Office Supplies,8,3,0.7,-6.0237,1.01,High
ID-2014-85949,8/9/2014,10/9/2014,Bill Stewart,Corporate,Office Supplies,14,4,0.4,-5.184,0.91,Medium
MX-2014-136392,8/9/2014,12/9/2014,Quincy Jones,Corporate,Office Supplies,45,5,0,20.1,0.91,Medium
US-2014-104094,8/9/2014,12/9/2014,Anna Gayman,Consumer,Technology,13,1,0,1.8872,0.9,High
US-2014-162852,8/9/2014,11/9/2014,Resi Pölking,Consumer,Office Supplies,9,2,0.4,-4.328,0.75,Medium
IT-2014-5878187,8/9/2014,13/09/2014,Theone Pippenger,Consumer,Office Supplies,12,3,0.5,-1.98,0.74,Medium
MX-2014-107678,8/9/2014,12/9/2014,Fred Harton,Consumer,Office Supplies,9,2,0,1.88,0.71,Medium
IZ-2014-4660,8/9/2014,15/09/2014,Thomas Brumley,Home Office,Office Supplies,11,1,0,4.11,0.66,Medium
US-2014-147221,8/9/2014,13/09/2014,Arthur Wiediger,Home Office,Office Supplies,10,3,0.4,-0.216,0.65,High
US-2014-162852,8/9/2014,11/9/2014,Resi Pölking,Consumer,Furniture,21,1,0.4,-5.86,0.5,Medium
US-2014-130687,8/9/2014,11/9/2014,Phillip Flathmann,Consumer,Furniture,81,4,0,34.8128,0.43,High
CA-2014-100160,8/9/2014,12/9/2014,Cassandra Brandow,Consumer,Office Supplies,5,3,0.2,1.6524,0.38,High
ES-2014-5579300,9/9/2014,11/9/2014,John Huston,Consumer,Technology,676,3,0.15,151.0605,179.62,Critical
MX-2014-157637,9/9/2014,12/9/2014,Paul Knutson,Home Office,Furniture,685,6,0,280.92,97.63,Medium
IT-2014-5595800,9/9/2014,11/9/2014,Jane Waco,Corporate,Office Supplies,368,3,0.1,44.946,66.67,Critical
US-2014-124968,9/9/2014,14/09/2014,Michelle Moray,Consumer,Furniture,766,7,0.5,-566.5625,56.87,Medium
IN-2014-51033,9/9/2014,14/09/2014,Carol Adams,Corporate,Technology,627,5,0.25,91.875,54.85,Medium
ID-2014-49948,9/9/2014,11/9/2014,Sean Christensen,Consumer,Technology,231,2,0.07,9.8898,45.43,High
US-2014-124779,9/9/2014,12/9/2014,Barry Französisch,Corporate,Technology,320,2,0.2,107.9946,45.09,High
IN-2014-40008,9/9/2014,14/09/2014,Ross Baird,Home Office,Technology,"1,311",5,0,327.6,43.25,Medium
IN-2014-74504,9/9/2014,14/09/2014,Eileen Kiefer,Home Office,Office Supplies,408,2,0,57.12,39.77,Medium
US-2014-124779,9/9/2014,12/9/2014,Barry Französisch,Corporate,Furniture,213,5,0.3,-39.637,32.79,High
ES-2014-5579300,9/9/2014,11/9/2014,John Huston,Consumer,Furniture,109,1,0,40.14,30.56,Critical
ES-2014-5016250,9/9/2014,11/9/2014,Khloe Miller,Consumer,Technology,277,5,0.15,26.085,29.06,High
ES-2014-1136017,9/9/2014,9/9/2014,Rick Bensley,Home Office,Office Supplies,95,2,0,4.74,28.53,Critical
US-2014-130281,9/9/2014,14/09/2014,Benjamin Patterson,Consumer,Furniture,600,7,0.7,-1399.244,28.52,Medium
RS-2014-7450,9/9/2014,12/9/2014,Karen Ferguson,Home Office,Office Supplies,144,12,0,5.76,25.04,Critical
US-2014-118794,9/9/2014,12/9/2014,Stefanie Holloman,Corporate,Technology,94,4,0.4,-29.872,22.41,High
CA-2014-144456,9/9/2014,10/9/2014,Frank Carlisle,Home Office,Technology,158,3,0.2,13.8579,20.4,High
CA-2014-149895,9/9/2014,13/09/2014,Eugene Barchas,Consumer,Technology,259,2,0.4,-47.3968,20.29,High
CA-2014-152856,9/9/2014,11/9/2014,Roland Schwarz,Corporate,Technology,117,4,0.2,33.5892,18.22,High
CA-2014-144456,9/9/2014,10/9/2014,Frank Carlisle,Home Office,Office Supplies,62,5,0.2,5.397,15.53,High
IT-2014-5768200,9/9/2014,14/09/2014,Benjamin Farhat,Home Office,Office Supplies,158,3,0,69.48,15.31,Medium
TU-2014-8080,9/9/2014,11/9/2014,Sarah Bern,Consumer,Technology,100,2,0.6,-42.408,15.09,High
MX-2014-135188,9/9/2014,13/09/2014,Jennifer Ferguson,Consumer,Technology,244,2,0,75.76,15.07,Medium
RS-2014-7450,9/9/2014,12/9/2014,Karen Ferguson,Home Office,Office Supplies,80,6,0,30.42,14.68,Critical
ES-2014-5579300,9/9/2014,11/9/2014,John Huston,Consumer,Office Supplies,43,4,0,8.52,13.4,Critical
CA-2014-126396,9/9/2014,13/09/2014,Alex Russell,Corporate,Technology,85,6,0.2,20.235,13.03,Medium
IT-2014-5768200,9/9/2014,14/09/2014,Benjamin Farhat,Home Office,Office Supplies,149,4,0.4,-87.048,12.29,Medium
MX-2014-165078,9/9/2014,14/09/2014,James Galang,Consumer,Furniture,183,2,0.2,48.056,11.62,Medium
US-2014-118794,9/9/2014,12/9/2014,Stefanie Holloman,Corporate,Office Supplies,77,4,0.4,8.992,11.29,High
IN-2014-63710,9/9/2014,9/9/2014,Aaron Bergman,Consumer,Office Supplies,50,1,0,22.68,10.54,Critical
IN-2014-19463,9/9/2014,14/09/2014,Laurel Workman,Corporate,Furniture,156,3,0,55.98,9.98,Medium
CA-2014-132437,9/9/2014,14/09/2014,Eudokia Martin,Corporate,Office Supplies,65,4,0,16.9312,9.01,Medium
IT-2014-2376562,9/9/2014,15/09/2014,Brad Norvell,Corporate,Office Supplies,64,4,0,6.36,8.68,Low
MX-2014-135188,9/9/2014,13/09/2014,Jennifer Ferguson,Consumer,Technology,95,1,0.002,21.70948,8.25,Medium
US-2014-124779,9/9/2014,12/9/2014,Barry Französisch,Corporate,Office Supplies,43,7,0.8,-68.1856,7.67,High
US-2014-124779,9/9/2014,12/9/2014,Barry Französisch,Corporate,Office Supplies,46,5,0.2,15.498,6.61,High
IT-2014-2376562,9/9/2014,15/09/2014,Brad Norvell,Corporate,Office Supplies,45,7,0,11.55,6.56,Low
IN-2014-63710,9/9/2014,9/9/2014,Aaron Bergman,Consumer,Office Supplies,27,4,0,12,6.55,Critical
RS-2014-8410,9/9/2014,14/09/2014,Cari MacIntyre,Corporate,Technology,110,1,0,19.83,5.97,Medium
IN-2014-54967,9/9/2014,16/09/2014,Kelly Williams,Consumer,Office Supplies,111,7,0,43.05,5.7,Medium
MX-2014-135188,9/9/2014,13/09/2014,Jennifer Ferguson,Consumer,Office Supplies,78,7,0,38.78,5.68,Medium
US-2014-124779,9/9/2014,12/9/2014,Barry Französisch,Corporate,Furniture,21,2,0.6,-11.6512,5.25,High
MX-2014-165078,9/9/2014,14/09/2014,James Galang,Consumer,Office Supplies,69,5,0,34.7,4.78,Medium
RS-2014-7450,9/9/2014,12/9/2014,Karen Ferguson,Home Office,Office Supplies,17,1,0,0.48,4.47,Critical
IT-2014-5595800,9/9/2014,11/9/2014,Jane Waco,Corporate,Office Supplies,16,2,0,7.62,4.34,Critical
TU-2014-8080,9/9/2014,11/9/2014,Sarah Bern,Consumer,Furniture,21,1,0.6,-14.484,3.95,High
ID-2014-49948,9/9/2014,11/9/2014,Sean Christensen,Consumer,Office Supplies,22,4,0.47,-1.74,3.57,High
US-2014-130281,9/9/2014,14/09/2014,Benjamin Patterson,Consumer,Office Supplies,61,5,0.4,-21.52,3.33,Medium
IT-2014-5595800,9/9/2014,11/9/2014,Jane Waco,Corporate,Office Supplies,22,1,0.1,-1.947,3.05,Critical
US-2014-124779,9/9/2014,12/9/2014,Barry Französisch,Corporate,Office Supplies,21,4,0.2,7.2576,3.04,High
US-2014-118794,9/9/2014,12/9/2014,Stefanie Holloman,Corporate,Office Supplies,16,3,0.4,-1.632,2.95,High
US-2014-118794,9/9/2014,12/9/2014,Stefanie Holloman,Corporate,Furniture,18,1,0.4,-9.664,2.86,High
MX-2014-125927,9/9/2014,14/09/2014,Thomas Boland,Corporate,Office Supplies,100,10,0,35.8,2.85,Medium
TU-2014-8080,9/9/2014,11/9/2014,Sarah Bern,Consumer,Technology,50,1,0.6,-44.838,2.84,High
IT-2014-5768200,9/9/2014,14/09/2014,Benjamin Farhat,Home Office,Office Supplies,53,4,0,0.96,2.54,Medium
IN-2014-54967,9/9/2014,16/09/2014,Kelly Williams,Consumer,Furniture,52,1,0,17.64,2.32,Medium
CA-2014-4130,9/9/2014,15/09/2014,George Bell,Corporate,Office Supplies,21,2,0,5.28,2,Low
CA-2014-5900,9/9/2014,15/09/2014,Justin Hirsh,Consumer,Office Supplies,17,1,0,3.15,1.53,Medium
TU-2014-8080,9/9/2014,11/9/2014,Sarah Bern,Consumer,Office Supplies,20,1,0.6,-27.204,1.28,High
TU-2014-8080,9/9/2014,11/9/2014,Sarah Bern,Consumer,Office Supplies,6,1,0.6,-2.202,1.17,High
MX-2014-125927,9/9/2014,14/09/2014,Thomas Boland,Corporate,Office Supplies,30,2,0,5.92,0.97,Medium
CA-2014-5900,9/9/2014,15/09/2014,Justin Hirsh,Consumer,Office Supplies,17,1,0,4.17,0.97,Medium
CA-2014-158036,9/9/2014,15/09/2014,Dorothy Badders,Corporate,Technology,9,1,0.2,1.7055,0.82,Medium
IT-2014-1912413,9/9/2014,15/09/2014,Adrian Hane,Home Office,Office Supplies,11,4,0.5,-1.92,0.78,Low
IN-2014-19463,9/9/2014,14/09/2014,Laurel Workman,Corporate,Office Supplies,13,1,0,1.2,0.62,Medium
NI-2014-8000,9/9/2014,15/09/2014,Todd Boyes,Corporate,Office Supplies,10,2,0.7,-9.918,0.53,Medium
MX-2014-165078,9/9/2014,14/09/2014,James Galang,Consumer,Office Supplies,4,1,0,1.96,0.23,Medium
MX-2014-157637,9/9/2014,12/9/2014,Paul Knutson,Home Office,Office Supplies,12,3,0,3.48,0.2,Medium
NI-2014-8000,9/9/2014,15/09/2014,Todd Boyes,Corporate,Office Supplies,2,1,0.7,-4.191,0.13,Medium
US-2014-118087,10/9/2014,14/09/2014,Stefania Perrino,Corporate,Technology,"1,932",7,0.4,-386.3916,142.76,Medium
ES-2014-5400129,10/9/2014,14/09/2014,Matt Hagelstein,Corporate,Technology,732,3,0,219.6,78.76,High
CA-2014-147361,10/9/2014,16/09/2014,Sean Braxton,Corporate,Office Supplies,629,7,0,12.5762,68.87,Medium
CA-2014-137498,10/9/2014,15/09/2014,Liz Carlisle,Consumer,Furniture,244,5,0.2,-15.245,37.21,Medium
TU-2014-6570,10/9/2014,14/09/2014,Maria Zettner,Home Office,Furniture,376,2,0.6,-197.316,32.19,High
MX-2014-130659,10/9/2014,15/09/2014,Stephanie Phelps,Corporate,Technology,517,3,0,180.96,29.64,Medium
MX-2014-119732,10/9/2014,14/09/2014,Nora Pelletier,Home Office,Technology,218,4,0,54.4,28.25,High
US-2014-118087,10/9/2014,14/09/2014,Stefania Perrino,Corporate,Technology,259,3,0.2,64.674,21.5,Medium
IN-2014-59048,10/9/2014,17/09/2014,Barry Französisch,Corporate,Technology,268,2,0.07,17.2548,20.16,Low
IN-2014-80958,10/9/2014,15/09/2014,Sara Luxemburg,Home Office,Technology,334,4,0,9.96,19.84,Medium
IT-2014-2674196,10/9/2014,13/09/2014,Jill Fjeld,Consumer,Office Supplies,55,4,0.4,-25.824,18.32,High
IT-2014-2674196,10/9/2014,13/09/2014,Jill Fjeld,Consumer,Office Supplies,130,4,0.4,-41.256,16.88,High
MX-2014-163426,10/9/2014,16/09/2014,Sam Zeldin,Home Office,Office Supplies,206,6,0,80.16,16.85,Medium
CA-2014-147228,10/9/2014,15/09/2014,Sean O'Donnell,Consumer,Office Supplies,258,2,0.2,-3.231,15.64,Medium
IN-2014-50158,10/9/2014,16/09/2014,Mick Brown,Consumer,Technology,146,2,0,11.64,14.13,Medium
US-2014-118087,10/9/2014,14/09/2014,Stefania Perrino,Corporate,Furniture,141,2,0.3,-48.4704,13.87,Medium
ES-2014-3715669,10/9/2014,15/09/2014,Tracy Blumstein,Consumer,Office Supplies,98,2,0,39.36,12.16,Medium
CA-2014-169439,10/9/2014,14/09/2014,Logan Currie,Consumer,Furniture,66,2,0.2,-9.0904,11.95,High
TU-2014-6570,10/9/2014,14/09/2014,Maria Zettner,Home Office,Technology,96,1,0.6,-112.374,11.71,High
PL-2014-1890,10/9/2014,15/09/2014,Frank Olsen,Consumer,Technology,149,1,0,72.87,11.23,Medium
CA-2014-100825,10/9/2014,15/09/2014,Keith Dawkins,Corporate,Office Supplies,100,3,0,23.9688,10.94,High
CA-2014-147228,10/9/2014,15/09/2014,Sean O'Donnell,Consumer,Office Supplies,178,4,0.2,62.1376,10.55,Medium
MX-2014-130659,10/9/2014,15/09/2014,Stephanie Phelps,Corporate,Furniture,143,2,0.2,28.512,10.48,Medium
US-2014-146213,10/9/2014,15/09/2014,Matt Connell,Corporate,Technology,160,4,0,51.1872,8.79,Medium
MX-2014-119732,10/9/2014,14/09/2014,Nora Pelletier,Home Office,Office Supplies,72,2,0,14.44,7.29,High
MX-2014-119732,10/9/2014,14/09/2014,Nora Pelletier,Home Office,Office Supplies,41,2,0,13.96,5.72,High
MX-2014-130659,10/9/2014,15/09/2014,Stephanie Phelps,Corporate,Furniture,86,3,0.2,-15.144,5.34,Medium
CA-2014-137498,10/9/2014,15/09/2014,Liz Carlisle,Consumer,Office Supplies,48,9,0,22.8096,5.29,Medium
US-2014-118087,10/9/2014,14/09/2014,Stefania Perrino,Corporate,Technology,96,3,0.2,28.764,5.28,Medium
ES-2014-1963124,10/9/2014,15/09/2014,Rob Haberlin,Consumer,Office Supplies,45,4,0,8.04,4.86,High
IT-2014-2674196,10/9/2014,13/09/2014,Jill Fjeld,Consumer,Office Supplies,30,1,0,12.78,4.81,High
MX-2014-156321,10/9/2014,15/09/2014,Julia Dunbar,Consumer,Office Supplies,48,5,0,6.7,4.61,Medium
ES-2014-1564471,10/9/2014,15/09/2014,Shaun Weien,Consumer,Technology,218,3,0,45.72,4.44,Medium
IT-2014-5502649,10/9/2014,17/09/2014,Dario Medina,Corporate,Furniture,55,2,0.5,-33.3,4,Medium
TU-2014-3190,10/9/2014,14/09/2014,Fred McMath,Consumer,Furniture,73,1,0.6,-58.446,3.47,Medium
IR-2014-7880,10/9/2014,16/09/2014,Elpida Rittenbach,Corporate,Furniture,50,1,0,12.54,2.97,Medium
TU-2014-1300,10/9/2014,16/09/2014,Jeremy Pistek,Consumer,Office Supplies,86,12,0.6,-80.064,2.93,Medium
CA-2014-169439,10/9/2014,14/09/2014,Logan Currie,Consumer,Office Supplies,26,5,0.2,3.888,2.76,High
CA-2014-168403,10/9/2014,16/09/2014,Damala Kotsonis,Corporate,Office Supplies,31,6,0.2,11.2752,2.26,Medium
CA-2014-147361,10/9/2014,16/09/2014,Sean Braxton,Corporate,Office Supplies,56,5,0,14.677,2.22,Medium
IN-2014-80958,10/9/2014,15/09/2014,Sara Luxemburg,Home Office,Office Supplies,39,2,0,4.32,2.21,Medium
TU-2014-1300,10/9/2014,16/09/2014,Jeremy Pistek,Consumer,Office Supplies,39,2,0.6,-55.8,2.2,Medium
TU-2014-6570,10/9/2014,14/09/2014,Maria Zettner,Home Office,Office Supplies,18,2,0.6,-22.128,2.2,High
CA-2014-152198,10/9/2014,11/9/2014,Joy Daniels,Consumer,Office Supplies,18,6,0.2,5.9778,2.14,High
ZA-2014-300,10/9/2014,15/09/2014,Ryan Crowe,Consumer,Office Supplies,17,4,0,4.56,1.89,High
GH-2014-1510,10/9/2014,13/09/2014,Randy Bradley,Consumer,Office Supplies,10,2,0,4.38,1.86,Medium
IN-2014-30768,10/9/2014,15/09/2014,Rick Hansen,Consumer,Office Supplies,22,2,0.17,1.5516,1.84,Medium
TU-2014-6570,10/9/2014,14/09/2014,Maria Zettner,Home Office,Office Supplies,15,1,0.6,-5.574,1.79,High
US-2014-142944,10/9/2014,13/09/2014,Alejandro Grove,Consumer,Office Supplies,12,2,0.4,-0.224,1.76,Medium
US-2014-118087,10/9/2014,14/09/2014,Stefania Perrino,Corporate,Furniture,17,2,0.2,1.7024,1.54,Medium
CA-2014-152198,10/9/2014,11/9/2014,Joy Daniels,Consumer,Office Supplies,5,3,0.7,-3.564,1.33,High
CA-2014-152198,10/9/2014,11/9/2014,Joy Daniels,Consumer,Office Supplies,6,2,0.7,-5.215,0.98,High
TU-2014-1300,10/9/2014,16/09/2014,Jeremy Pistek,Consumer,Office Supplies,11,2,0.6,-10.68,0.94,Medium
EZ-2014-3470,10/9/2014,14/09/2014,Allen Goldenen,Consumer,Office Supplies,10,1,0,4.56,0.88,Medium
CA-2014-168403,10/9/2014,16/09/2014,Damala Kotsonis,Corporate,Office Supplies,11,1,0.2,0.8382,0.83,Medium
US-2014-159562,10/9/2014,16/09/2014,Joy Bell-,Consumer,Office Supplies,17,2,0,8.2156,0.77,Medium
TU-2014-3190,10/9/2014,14/09/2014,Fred McMath,Consumer,Office Supplies,10,2,0.6,-14.604,0.75,Medium
IT-2014-3882620,10/9/2014,16/09/2014,Anthony Rawles,Corporate,Office Supplies,17,2,0.5,-4.74,0.73,Medium
CA-2014-155929,10/9/2014,14/09/2014,Arianne Irving,Consumer,Office Supplies,6,2,0.2,2.388,0.69,Medium
TU-2014-3190,10/9/2014,14/09/2014,Fred McMath,Consumer,Office Supplies,11,1,0.6,-13.77,0.64,Medium
ES-2014-4168626,10/9/2014,13/09/2014,Zuschuss Carroll,Consumer,Office Supplies,96,3,0,35.46,0.6,Medium
ES-2014-1564471,10/9/2014,15/09/2014,Shaun Weien,Consumer,Office Supplies,11,1,0,2.16,0.6,Medium
TU-2014-3190,10/9/2014,14/09/2014,Fred McMath,Consumer,Office Supplies,5,1,0.6,-2.178,0.57,Medium
